Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
SE201909_(162898C2/132433),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C8,ITC1354,2,TMB2X5265-1,17-5265-1_R8C8_plot113,2019-09-17,5.0,2019-12-16,,,,,,,,Sendusu
SE201909_(162901C2/132433),3X pollination block New Phase 1-Sendusu,Nfuuka_14_Phase1_R14C4,Nfuuka,2,TMB2X5265-1,17-5265-1_R8C8_plot113,2019-09-06,3.0,2019-12-11,2020-01-02,1,1,2020-01-16,1,,,Sendusu
SE201909_(162940C1/132310),3X pollination block New Phase 2-Sendusu,Kabucuragye_14_Phase2_R19C5,Kabucuragye,1,SH3217,17-SH3217_R14C11_plot206,2019-09-03,3.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201909_(162971C2/132522),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R29C7,ITC1355,2,TMB2X5265-1,17-5265-1_R9C5_plot125,2019-09-27,,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201909_(162991C1/132660),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C5,ITC1354,1,7197-2,17-7197-2_R12C1_plot166,2019-09-13,2.0,2019-12-06,2019-12-12,0,,,,,,Sendusu
SE201909_(162996C2/132599),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R5C7,Entukura,2,SH3362,17-SH3362_R19C9_plot279,2019-09-17,4.0,2020-01-08,2020-01-09,3,1,2020-01-16,1,,,Sendusu
SE201909_(162998C1/132434),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R17C10,Tereza,1,7197-2,17-7197-2_R11C2_plot152,2019-09-12,3.0,2019-12-23,2020-01-09,3,2,2020-01-16,2,,,Sendusu
SE201909_(163028C2/132466),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R31C2,Nakasabira,2,8075-7,17-8075-7_R1C1_plot1,2019-09-10,,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201909_(163028C2/132686),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R31C2,Nakasabira,2,9128-3,17-9128-3_R4C8_plot53,2019-09-20,2.0,2019-12-23,2020-01-09,3,2,2020-01-16,2,,,Sendusu
SE201909_(163040C1/132490),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R16C8,Tereza,1,7197-2,17-7197-2_R10C8_plot143,2019-09-04,2.0,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201909_(163053C1/132410),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R6C6,Entukura,1,8075-7,17-8075-7_R1C5_plot5,2019-09-12,3.0,2019-11-29,2020-01-02,0,,,,,,Sendusu
SE201909_(163058C2/132530),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R16C9,Tereza,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2019-09-12,3.0,2019-12-23,2020-01-09,1,1,2020-01-16,1,,,Sendusu
SE201909_(163064C2/132590),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C2,ITC1355,2,TMB2X5265-1,17-5265-1_R9C1_plot121,2019-09-20,1.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201909_(163071C1/132478),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R30C1,ITC1355,1,9128-3,17-9128-3_R6C8_plot83,2019-08-31,2.0,2019-12-16,,,,,,,,Sendusu
SE201909_(163073C2/132466),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R4C10,Entukura,2,8075-7,17-8075-7_R1C1_plot1,2019-09-14,3.0,2020-01-08,2020-01-09,0,,,,,,Sendusu
SE201909_(163076C2/132650),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C9,ITC1355,2,9128-3,17-9128-3_R5C6_plot66,2019-09-24,,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201909_(163103C2/132522),3X pollination block New Phase 2-Sendusu,Nakyetengu_14_Phase2_R8C5,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R9C5_plot125,2019-09-09,,,,,,,,,,Sendusu
SE201909_(163155C2/132696),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R4C3,Entukura,2,8075-7,17-8075-7_R1C3_plot3,2019-09-27,,2020-01-08,2020-01-23,0,,,,,,Sendusu
SE201909_(163163C2/132599),3X pollination block New Phase 2-Sendusu,Nakyetengu_14_Phase2_R7C8,IITA-Nakyetengu,2,SH3362,17-SH3362_R19C9_plot279,2019-09-27,,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201909_(163166C1/132439),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C9,ITC1354,1,TMB2X5265-1,17-5265-1_R7C1_plot91,2019-09-17,,2019-11-29,,,,,,,,Sendusu
SE201909_(163188C2/132609),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C1,ITC1354,2,9128-3,17-9128-3_R5C3_plot63,2019-09-17,2.0,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201909_(163210C2/132406),3X pollination block New Phase 3-Sendusu,Entukura_16_Phase3_R6C9,Entukura,2,8075-7,17-8075-7_R3C7_plot37,2019-09-03,1.0,,,,,,,,,Sendusu
SE201909_(163218C2/132609),3X pollination block New Phase 3-Sendusu,Nakasabira_16_Phase3_R31C1,Nakasabira,2,9128-3,17-9128-3_R5C3_plot63,2019-09-26,,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201909_(163219C2/132538),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R25C3,ITC1354,2,7197-2,17-7197-2_R10C13_plot148,2019-08-31,1.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201909_(163253C2/132490),3X pollination block New Phase 3-Sendusu,Kabucuragye_16_Phase3_R21C5,Kabucuragye,2,7197-2,17-7197-2_R10C8_plot143,2019-09-04,3.0,,,,,,,,,Sendusu
SE201909_(163289C2/132410),3X pollination block New Phase 3-Sendusu,Entukura_16_Phase3_R6C1,Entukura,2,8075-7,17-8075-7_R1C5_plot5,2019-09-27,,,,,,,,,,Sendusu
SE201909_(163291C1/132554),3X pollination block New Phase 3-Sendusu,Entukura_16_Phase3_R4C7,Entukura,1,7197-2,17-7197-2_R10C2_plot137,2019-09-26,,2020-01-08,2020-01-17,2,2,2020-01-23,2,,,Sendusu
SE201909_(163322C2/132660),3X pollination block New Phase 3-Sendusu,Nakyetengu_16_Phase3_R8C8,IITA-Nakyetengu,2,7197-2,17-7197-2_R12C1_plot166,2019-09-06,1.0,,,,,,,,,Sendusu
SE201909_(163348C1/132660),3X pollination block New Phase 3-Sendusu,Nfuuka_16_Phase3_R13C10,Nfuuka,1,7197-2,17-7197-2_R12C1_plot166,2019-09-24,,2020-01-28,2020-01-30,0,,,,,,Sendusu
SE201909_(163360C2/132625),3X pollination block New Phase 3-Sendusu,Nakasabira_16_Phase3_R32C2,Nakasabira,2,SH3362,17-SH3362_R19C7_plot277,2019-09-13,,2019-12-16,2019-12-19,2,0,2020-01-06,0,,,Sendusu
SE201909_(163410C2/132467),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R27C1,ITC1354,2,7197-2,17-7197-2_R10C1_plot136,2019-09-20,2.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201910_(162361C1/132696),2016 New 4x Female parents Sendusu,29275S-4_14_R3P7,29275S-4,1,8075-7,17-8075-7_R1C3_plot3,2019-10-25,2.0,2020-02-11,2020-02-20,7,6,2020-02-24,6,4.0,2020-03-10,Sendusu
SE201910_(162363C2/132631),2016 New 4x Female parents Sendusu,25974S-17_14_R6P7,25974S-17,2,7197-2,17-7197-2_R10C7_plot142,2019-10-17,3.0,2020-03-06,2020-03-12,12,6,2020-03-17,6,2.0,2020-04-08,Sendusu
SE201910_(162368C2/132696),2016 New 4x Female parents Sendusu,25974S-17_14_R4P1,25974S-17,2,8075-7,17-8075-7_R1C3_plot3,2019-10-18,3.0,2020-03-04,2020-03-12,42,15,2020-03-17,15,7.0,2020-03-30,Sendusu
SE201910_(162369C1/132696),2016 New 4x Female parents Sendusu,25974S-17_14_R4P5,25974S-17,1,8075-7,17-8075-7_R1C3_plot3,2019-10-09,2.0,2020-02-24,2020-03-05,66,30,2020-03-09,30,7.0,2020-03-30,Sendusu
SE201910_(162370C1/132348),2016 New 4x Female parents Sendusu,29275S-4_14_R2P1,29275S-4,1,7197-2,17-7197-2_R11C3_plot153,2019-10-31,1.0,2020-02-19,2020-02-27,130,99,2020-03-05,99,31.0,2020-03-19,Sendusu
SE201910_(162371C2/132696),2016 New 4x Female parents Sendusu,29275S-1_14_R8P8,29275S-1,2,8075-7,17-8075-7_R1C3_plot3,2019-10-02,3.0,2020-01-20,2020-01-30,121,86,2020-02-10,86,25.0,2020-02-24,Sendusu
SE201910_(162373C2/132684),2016 New 4x Female parents Sendusu,29364S-2_14_R11P6,29364S-2,2,7197-2,17-7197-2_R11C5_plot155,2019-10-09,4.0,2020-02-05,2020-02-13,421,277,2020-02-26,277,118.0,2020-03-10,Sendusu
SE201910_(162384C2/132631),2016 New 4x Female parents Sendusu,29275S-1_14_R8P3,29275S-1,2,7197-2,17-7197-2_R10C7_plot142,2019-10-17,3.0,2019-12-16,2020-01-02,0,,,,,,Sendusu
SE201910_(162405C2/132696),2016 New 4x Female parents Sendusu,29364S-2_14_R11P4,29364S-2,2,8075-7,17-8075-7_R1C3_plot3,2019-10-15,2.0,2020-02-11,2020-02-27,71,51,2020-03-05,51,9.0,2020-03-23,Sendusu
SE201910_(162410C2/132691),2016 New 4x Female parents Sendusu,29364S-2_14_R10P6,29364S-2,2,10969S-1,17-10969s-1_R22C3_plot318,2019-10-17,3.0,2019-12-06,,,,,,,,Sendusu
SE201910_(162426C2/132691),2016 New 4x Female parents Sendusu,29364S-2_14_R10P9,29364S-2,2,10969S-1,17-10969s-1_R22C3_plot318,2019-10-25,2.0,2020-02-11,2020-02-27,0,,,,,,Sendusu
SE201910_(162429C1/132684),2016 New 4x Female parents Sendusu,29275S-1_14_R7P1,29275S-1,1,7197-2,17-7197-2_R11C5_plot155,2019-10-09,,2020-01-24,2020-02-06,160,101,2020-02-12,101,,,Sendusu
SE201910_(162440C1/132691),2016 New 4x Female parents Sendusu,29275S-1_14_R9P7,29275S-1,1,10969S-1,17-10969s-1_R22C3_plot318,2019-10-01,3.0,2020-01-20,,,,,,,,Sendusu
SE201910_(162441C1/132696),2016 New 4x Female parents Sendusu,29275S-1_14_R8P7,29275S-1,1,8075-7,17-8075-7_R1C3_plot3,2019-10-12,2.0,2020-02-06,2020-02-13,98,58,2020-02-24,58,16.0,2020-03-10,Sendusu
SE201910_(162448C1/132512),2016 New 4x Female parents Sendusu,29364S-2_14_R10P7,29364S-2,1,7197-2,17-7197-2_R12C4_plot169,2019-10-01,3.0,2020-01-24,2020-02-13,177,120,2020-02-25,120,15.0,2020-03-18,Sendusu
SE201910_(162486C2/132691),2016 New 4x Female parents Sendusu,29275S-4_14_R1P6,29275S-4,2,10969S-1,17-10969s-1_R22C3_plot318,2019-10-18,3.0,2020-02-05,2020-02-13,0,,,,,,Sendusu
SE201910_(162496C2/132696),2016 New 4x Female parents Sendusu,29275S-4_14_R1P4,29275S-4,2,8075-7,17-8075-7_R1C3_plot3,2019-10-26,3.0,2020-02-14,2020-02-27,298,180,2020-03-06,180,10.0,2020-03-19,Sendusu
SE201910_(162510C2/132433),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R7C1,IITA-Nakyetengu,2,TMB2X5265-1,17-5265-1_R8C8_plot113,2019-10-21,3.0,2020-02-11,,,,,,,,Sendusu
SE201910_(162544C2/132512),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R4C15,Entukura,2,7197-2,17-7197-2_R12C4_plot169,2019-09-28,3.0,2020-01-20,2020-01-23,0,,,,,,Sendusu
SE201910_(162550C2/132312),3X pollination block New Phase 1-Sendusu,Nakyetengu_14_Phase1_R8C1,IITA-Nakyetengu,2,9128-3,17-9128-3_R5C11_plot71,2019-10-19,3.0,2020-01-24,2020-02-06,1,1,2020-02-10,1,,,Sendusu
SE201910_(162560C2/132696),3X pollination block New Phase 1-Sendusu,Nfuuka_14_Phase1_R14C3,Nfuuka,2,8075-7,17-8075-7_R1C3_plot3,2019-10-04,2.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201910_(162593C1/132312),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R31C10,Nakasabira,1,9128-3,17-9128-3_R5C11_plot71,2019-10-25,2.0,2020-01-28,2020-02-06,2,2,2020-02-10,2,,,Sendusu
SE201910_(162596C1/132512),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R29C13,ITC1355,1,7197-2,17-7197-2_R12C4_plot169,2019-09-30,3.0,2020-01-20,2020-01-23,2,2,2020-01-28,2,,,Sendusu
SE201910_(162624C1/132311),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R28C10,ITC1355,1,TMB2X5265-1,17-5265-1_R8C13_plot118,2019-10-05,,2020-01-08,2020-01-17,1,1,2020-01-23,1,1.0,2020-02-17,Sendusu
SE201910_(162626C2/132696),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R19C14,Kabucuragye,2,8075-7,17-8075-7_R1C3_plot3,2019-10-05,4.0,,,,,,,,,Sendusu
SE201910_(162640C2/132400),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C7,ITC1354,2,7197-2,17-7197-2_R11C10_plot160,2019-10-22,2.0,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201910_(162663C2/132697),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R21C8,Kabucuragye,2,SH3217,17-SH3217_R13C5_plot185,2019-10-19,5.0,,,,,,,,,Sendusu
SE201910_(162697C1/132410),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R25C11,ITC1354,1,8075-7,17-8075-7_R1C5_plot5,2019-09-28,5.0,,,,,,,,,Sendusu
SE201910_(162714C2/132640),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C2,ITC1355,2,TMB2X5265-1,17-5265-1_R9C3_plot123,2019-10-31,1.0,2020-02-11,2020-02-20,0,,,,,,Sendusu
SE201910_(162718C2/132498),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C15,Nakasabira,2,9128-3,17-9128-3_R4C1_plot46,2019-10-31,1.0,2020-02-14,2020-02-20,4,3,2020-02-24,3,1.0,2020-03-10,Sendusu
SE201910_(162723C1/132311),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R31C6,Nakasabira,1,TMB2X5265-1,17-5265-1_R8C13_plot118,2019-10-25,2.0,2020-01-28,2020-02-06,0,,,,,,Sendusu
SE201910_(162750C2/132696),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C17,Nakasabira,2,8075-7,17-8075-7_R1C3_plot3,2019-10-10,1.0,2020-01-24,,,,,,,,Sendusu
SE201910_(162765C1/132348),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R33C18,Nakasabira,1,7197-2,17-7197-2_R11C3_plot153,2019-10-30,1.0,2020-01-28,2020-01-30,1,0,2020-02-07,0,,,Sendusu
SE201910_(162788C1/132631),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R29C3,ITC1355,1,7197-2,17-7197-2_R10C7_plot142,2019-10-12,2.0,2020-01-08,2020-01-23,0,,,,,,Sendusu
SE201910_(162794C1/132584),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R19C8,Kabucuragye,1,SH3217,17-SH3217_R13C7_plot187,2019-10-25,5.0,,,,,,,,,Sendusu
SE201910_(162799C2/132313),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R33C6,Nakasabira,2,TMB2X5265-1,17-5265-1_R7C12_plot102,2019-10-01,,2020-01-20,2020-01-23,0,8,2020-02-07,8,2.0,2020-02-24,Sendusu
SE201910_(162810C1/132650),3X pollination block New Phase 1-Sendusu,Kazirakwe_14_Phase1_R30C9,ITC1355,1,9128-3,17-9128-3_R5C6_plot66,2019-10-09,2.0,,,,,,,,,Sendusu
SE201910_(162811C1/132522),3X pollination block New Phase 1-Sendusu,Kabucuragye_14_Phase1_R21C1,Kabucuragye,1,TMB2X5265-1,17-5265-1_R9C5_plot125,2019-10-18,4.0,2020-02-11,2020-02-20,0,,,,,,Sendusu
SE201910_(162814C2/132512),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R18C11,Tereza,2,7197-2,17-7197-2_R12C4_plot169,2019-10-04,4.0,,,,,,,,,Sendusu
SE201910_(162816C1/132347),3X pollination block New Phase 1-Sendusu,Tereza_14_Phase1_R18C18,Tereza,1,SH3217,17-SH3217_R15C1_plot211,2019-10-31,1.0,,,,,,,,,Sendusu
SE201910_(162821C2/132696),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R5C15,Entukura,2,8075-7,17-8075-7_R1C3_plot3,2019-08-28,3.0,2020-01-20,2020-01-23,0,,,,,,Sendusu
SE201910_(162851C2/132584),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R6C12,Entukura,2,SH3217,17-SH3217_R13C7_plot187,2019-10-18,2.0,2020-01-20,2020-02-06,0,,,,,,Sendusu
SE201910_(162869C2/132522),3X pollination block New Phase 1-Sendusu,Enzirabahima_14_Phase1_R26C5,ITC1354,2,TMB2X5265-1,17-5265-1_R9C5_plot125,2019-09-28,,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201910_(162882C1/132609),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R32C7,Nakasabira,1,9128-3,17-9128-3_R5C3_plot63,2019-09-28,3.0,2020-01-08,2020-01-23,10,8,2020-01-28,8,3.0,2020-02-17,Sendusu
SE201910_(162895C2/132522),3X pollination block New Phase 1-Sendusu,Nakasabira_14_Phase1_R33C7,Nakasabira,2,TMB2X5265-1,17-5265-1_R9C5_plot125,2019-10-28,3.0,2020-02-11,2020-02-20,1,1,2020-02-24,1,,,Sendusu
SE201910_(162947C2/132400),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C10,ITC1355,2,7197-2,17-7197-2_R11C10_plot160,2019-10-18,3.0,2020-01-24,2020-01-30,3,3,2020-02-07,3,3.0,2020-02-24,Sendusu
SE201910_(162949C2/132463),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R29C4,ITC1355,2,9128-3,17-9128-3_R5C8_plot68,2019-10-16,2.0,,,,,,,,,Sendusu
SE201910_(162991C2/132400),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C5,ITC1354,2,7197-2,17-7197-2_R11C10_plot160,2019-10-19,2.0,,,,,,,,,Sendusu
SE201910_(162992C2/132696),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R29C8,ITC1355,2,8075-7,17-8075-7_R1C3_plot3,2019-10-07,2.0,,,,,,,,,Sendusu
SE201910_(163043C1/132696),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R18C7,Tereza,1,8075-7,17-8075-7_R1C3_plot3,2019-10-30,3.0,2020-02-11,2020-02-20,0,,,,,,Sendusu
SE201910_(163047C2/132313),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C10,ITC1354,2,TMB2X5265-1,17-5265-1_R7C12_plot102,2019-10-04,3.0,2020-01-20,2020-01-30,0,,,,,,Sendusu
SE201910_(163049C1/132313),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R6C1,Entukura,1,TMB2X5265-1,17-5265-1_R7C12_plot102,2019-10-26,,2020-02-05,2020-02-13,0,,,,,,Sendusu
SE201910_(163062C2/132463),3X pollination block New Phase 2-Sendusu,Nakasabira_14_Phase2_R33C10,Nakasabira,2,9128-3,17-9128-3_R5C8_plot68,2019-10-11,2.0,,,,,,,,,Sendusu
SE201910_(163079C2/132512),3X pollination block New Phase 2-Sendusu,Kabucuragye_14_Phase2_R21C2,Kabucuragye,2,7197-2,17-7197-2_R12C4_plot169,2019-10-04,5.0,2019-12-23,2020-01-09,0,,,,,,Sendusu
SE201910_(163081C2/132696),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C7,ITC1354,2,8075-7,17-8075-7_R1C3_plot3,2019-10-23,2.0,2019-10-25,,,,,,,,Sendusu
SE201910_(163084C1/132696),3X pollination block New Phase 2-Sendusu,Nfuuka_14_Phase2_R15C7,Nfuuka,1,8075-7,17-8075-7_R1C3_plot3,2019-10-29,2.0,2020-01-28,2020-02-06,1,0,2020-02-10,0,,,Sendusu
SE201910_(163085C1/132696),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R27C4,ITC1354,1,8075-7,17-8075-7_R1C3_plot3,2019-10-03,2.0,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201910_(163095C2/132696),3X pollination block New Phase 2-Sendusu,Nfuuka_14_Phase2_R13C4,Nfuuka,2,8075-7,17-8075-7_R1C3_plot3,2019-10-18,4.0,,,,,,,,,Sendusu
SE201910_(163096C2/132348),3X pollination block New Phase 2-Sendusu,Tereza_14_Phase2_R16C7,Tereza,2,7197-2,17-7197-2_R11C3_plot153,2019-10-31,1.0,,,,,,,,,Sendusu
SE201910_(163105C2/132697),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R5C9,Entukura,2,SH3217,17-SH3217_R13C5_plot185,2019-10-11,3.0,2020-01-28,2020-02-06,0,,,,,,Sendusu
SE201910_(163109C1/132512),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C8,ITC1355,1,7197-2,17-7197-2_R12C4_plot169,2019-10-07,2.0,2020-01-20,2020-01-30,0,,,,,,Sendusu
SE201910_(163127C2/132696),3X pollination block New Phase 2-Sendusu,Nakyetengu_14_Phase2_R7C10,IITA-Nakyetengu,2,8075-7,17-8075-7_R1C3_plot3,2019-10-15,2.0,2019-12-16,2020-01-02,0,,,,,,Sendusu
SE201910_(163157C1/132686),3X pollination block New Phase 2-Sendusu,Kazirakwe_14_Phase2_R28C3,ITC1355,1,9128-3,17-9128-3_R4C8_plot53,2019-09-30,3.0,2020-01-08,2020-01-17,1,1,2020-01-23,1,1.0,2020-02-10,Sendusu
SE201910_(163161C2/132686),3X pollination block New Phase 2-Sendusu,Entukura_14_Phase2_R4C9,Entukura,2,9128-3,17-9128-3_R4C8_plot53,2019-10-02,3.0,2020-01-20,2020-01-30,4,3,2020-02-07,3,,,Sendusu
SE201910_(163167C2/132584),3X pollination block New Phase 2-Sendusu,Enzirabahima_14_Phase2_R26C4,ITC1354,2,SH3217,17-SH3217_R13C7_plot187,2019-10-30,2.0,2020-01-24,2020-01-30,0,,,,,,Sendusu
SE201910_(163174C2/132696),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R30C6,ITC1355,2,8075-7,17-8075-7_R1C3_plot3,2019-10-15,1.0,2020-01-24,2020-01-30,2,1,2020-02-07,1,,,Sendusu
SE201910_(163194C2/132311),3X pollination block New Phase 3-Sendusu,Nakasabira_16_Phase3_R33C1,Nakasabira,2,TMB2X5265-1,17-5265-1_R8C13_plot118,2019-10-11,2.0,2020-01-20,2020-01-30,0,,,,,,Sendusu
SE201910_(163195C2/132631),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C3,ITC1354,2,7197-2,17-7197-2_R10C7_plot142,2019-10-01,2.0,2020-01-20,2020-01-23,0,,,,,,Sendusu
SE201910_(163244C2/132696),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R30C2,ITC1355,2,8075-7,17-8075-7_R1C3_plot3,2019-10-23,2.0,2020-02-05,2020-02-13,10,8,2020-02-24,8,5.0,2020-03-10,Sendusu
SE201910_(163245C2/132530),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C8,ITC1354,2,TMB2X5265-1,17-5265-1_R7C5_plot95,2019-10-15,4.0,2020-01-08,2020-01-17,0,,,,,,Sendusu
SE201910_(163258C1/132584),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R28C7,ITC1355,1,SH3217,17-SH3217_R13C7_plot187,2019-10-05,,2020-01-20,2020-01-30,3,2,2020-02-07,2,,,Sendusu
SE201910_(163316C2/132696),3X pollination block New Phase 3-Sendusu,Kazirakwe_16_Phase3_R28C9,ITC1355,2,8075-7,17-8075-7_R1C3_plot3,2019-10-25,,2020-02-05,2020-02-13,1,1,2020-02-24,1,,,Sendusu
SE201910_(163373C2/132312),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R27C7,ITC1354,2,9128-3,17-9128-3_R5C11_plot71,2019-10-23,2.0,2020-01-20,2020-01-23,0,,,,,,Sendusu
SE201910_(163406C2/132686),3X pollination block New Phase 3-Sendusu,Enzirabahima_16_Phase3_R26C9,ITC1354,2,9128-3,17-9128-3_R4C8_plot53,2019-10-18,4.0,2020-01-20,2020-02-06,0,,,,,,Sendusu
SE201911_(162350C1/132348),2016 New 4x Female parents Sendusu,25974S-17_14_R4P2,25974S-17,1,7197-2,17-7197-2_R11C3_plot153,2019-11-02,5.0,2020-03-06,2020-03-19,210,126,2020-03-25,126,20.0,2020-04-08,Sendusu
SE201911_(162381C2/132691),2016 New 4x Female parents Sendusu,29275S-1_14_R9P1,29275S-1,2,10969S-1,17-10969s-1_R22C3_plot318,2019-11-14,3.0,2020-02-28,2020-03-12,0,,,,,,Sendusu
SE201911_(162421C2/132691),2016 New 4x Female parents Sendusu,29275S-1_14_R7P3,29275S-1,2,10969S-1,17-10969s-1_R22C3_plot318,2019-11-02,5.0,2020-02-24,2020-03-05,0,,,,,,Sendusu
SE201911_(162423C1/132696),2016 New 4x Female parents Sendusu,29275S-4_14_R3P6,29275S-4,1,8075-7,17-8075-7_R1C3_plot3,2019-11-15,1.0,2020-03-04,2020-03-12,47,33,2020-03-17,33,14.0,2020-03-30,Sendusu
SE201911_(162449C2/132674),2016 New 4x Female parents Sendusu,29275S-4_14_R2P2,29275S-4,2,7197-2,17-7197-2_R11C6_plot156,2019-11-19,3.0,2020-02-28,2020-03-12,69,48,2020-03-17,48,7.0,2020-03-30,Sendusu
SE201911_(162462C2/132699),2016 New 4x Female parents Sendusu,29364S-2_14_R12P6,29364S-2,2,10969S-1,17-10969s-1_R23C2_plot332,2019-11-30,2.0,2020-03-04,2020-04-02,2,2,2020-04-22,2,1.0,2020-06-04,Sendusu
SE201911_(162467C1/132707),2016 New 4x Female parents Sendusu,29275S-4_14_R3P5,29275S-4,1,8075-7,17-8075-7_R3C4_plot34,2019-11-26,2.0,2020-03-11,2020-03-26,19,18,2020-04-22,18,,,Sendusu
SE201911_(162478C2/132699),2016 New 4x Female parents Sendusu,25974S-17_14_R6P3,25974S-17,2,10969S-1,17-10969s-1_R23C2_plot332,2019-11-30,1.0,2020-04-16,2020-04-23,5,2,2020-04-29,2,,,Sendusu
SE201911_(162489C1/132691),2016 New 4x Female parents Sendusu,29275S-4_14_R1P3,29275S-4,1,10969S-1,17-10969s-1_R22C3_plot318,2019-11-01,4.0,2020-02-14,2020-02-27,0,,,,,,Sendusu
SE201911_(162509C2/132686),3X pollination block New Phase 1-Sendusu,Entukura_14_Phase1_R4C16,Entukura,2,9128-3,17-9128-3_R4C8_plot53,2019-11-11,3.0,2020-02-11,,,,,,,,Sendusu
