PlantletID,Copies,Subculture_Date,Location
SE202001_(162405C2/132466)_56,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_39,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_51,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_43,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_48,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_47,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_55,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_40,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_4,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_41,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_59,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_28,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_54,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_31,1,2020-11-02,Sendusu
SE202002_(162431C2/132316)_1,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_27,1,2020-11-02,Sendusu
SE202002_(162430C2/132434)_30,1,2020-11-02,Sendusu
SE202001_(162405C2/132466)_36,1,2020-08-20,Sendusu
SE201912_(163016C2/132651)_1,4,2020-11-05,Sendusu
SE202002_(162353C2/132316)_8,4,2020-11-05,Sendusu
SE201912_(163338C2/132623)_12,4,2020-11-05,Sendusu
SE202001_(162405C2/132466)_50,4,2020-11-05,Sendusu
SE201910_(162370C1/132348)_5,1,2020-11-05,Sendusu
SE201912_(162422C2/132651)_5,1,2020-11-05,Sendusu
SE201908_(162358C1/132647)_1,1,2020-11-05,Sendusu
SE202002_(162430C2/132434)_63,1,2020-11-05,Sendusu
SE201912_(162422C2/132651)_13,1,2020-11-05,Sendusu
SE201911_(162423C1/132696)_9,1,2020-11-05,Sendusu
SE201911_(162423C1/132696)_11,1,2020-11-05,Sendusu
SE202002_(162431C2/132316)_11,1,2020-11-05,Sendusu
SE202001_(163349C2/132640)_2,1,2020-11-05,Sendusu
SE202002_(162430C2/132434)_33,1,2020-11-05,Sendusu
SE202002_(162430C2/132434)_40,1,2020-11-05,Sendusu
SE202001_(162405C2/132466)_8,1,2020-11-05,Sendusu
SE202003_(162777C2/132514)_1,4,2020-11-27,Sendusu
SE202002_(162430C2/132434)_70,4,2020-11-27,Sendusu
SE201912_(163338C2/132623)_8,2,2020-11-27,Sendusu
SE202002_(162431C2/132316)_16,4,2020-11-27,Sendusu
SE202001_(162405C2/132466)_76,4,2020-11-27,Sendusu
SE201910_(162373C2/132684)_60,2,2020-11-27,Sendusu
SE201912_(162377C2/132566)_70,4,2020-11-27,Sendusu
SE202001_(162419C2/132699)_11,5,2020-11-27,Sendusu
SE202001_(162405C2/132466)_64,5,2020-11-27,Sendusu
SE202001_(162405C2/132466)_93,4,2020-11-27,Sendusu
SE202002_(162430C2/132434)_8,4,2020-11-27,Sendusu
SE202001_(162419C2/132699)_10,4,2020-11-27,Sendusu
SE201912_(162397C1/132554)_5,3,2020-11-27,Sendusu
SE201912_(163080C2/132554)_3,4,2020-11-27,Sendusu
SE201910_(162370C1/132348)_8,4,2020-11-27,Sendusu
SE201912_(162377C2/132566)_47,4,2020-11-27,Sendusu
SE201912_(162397C1/132554)_8,4,2020-11-27,Sendusu
SE201910_(162405C2/132696)_8,3,2020-11-27,Sendusu
SE201910_(162947C2/132400)_2,2,2020-11-27,Sendusu
SE201909_(162733C1/132512)_1,4,2020-11-27,Sendusu
SE202001_(163349C2/132640)_1,1,2020-11-27,Sendusu
SE202002_(162494C2/132554)_5,5,2020-11-27,Sendusu
SE202002_(162494C2/132316)_1,4,2020-11-27,Sendusu
SE201910_(162368C2/132696)_3,4,2020-11-27,Sendusu
SE202002_(162353C2/132316)_34,4,2020-11-27,Sendusu
SE202001_(163051C2/132348)_1,4,2020-11-27,Sendusu
SE201912_(162377C2/132566)_12,4,2020-11-27,Sendusu
SE201910_(162373C2/132684)_71,4,2020-11-27,Sendusu
SE202002_(162713C2/132467)_1,4,2020-11-27,Sendusu
SE202002_(162430C2/132434)_69,4,2020-11-27,Sendusu
SE202002_(162430C2/132434)_65,3,2020-11-27,Sendusu
SE202002_(162373C2/132467)_2,4,2020-11-27,Sendusu
SE201911_(163120C2/132348)_5,3,2020-11-27,Sendusu
SE202002_(162430C2/132434)_55,4,2020-11-27,Sendusu
SE202003_(163361C2/132554)_2,4,2020-11-27,Sendusu
SE201910_(162371C2/132696)_21,2,2020-11-27,Sendusu
SE201912_(163338C2/132623)_3,1,2020-11-27,Sendusu
SE202001_(162419C2/132699)_4,4,2020-11-27,Sendusu
SE201912_(163338C2/132623)_15,4,2020-11-27,Sendusu
SE201910_(163157C1/132686)_1,2,2020-11-27,Sendusu
SE201902_(162368C1/132466)_1,1,2020-11-27,Sendusu
SE201910_(162371C2/132696)_20,3,2020-11-27,Sendusu
SE201912_(162377C2/132566)_36,3,2020-11-27,Sendusu
SE202002_(162430C2/132434)_51,3,2020-11-27,Sendusu
SE202005_(163404C2/132466)_1,1,2020-11-27,Sendusu
SE202002_(162430C2/132434)_31,1,2020-11-27,Sendusu
SE202002_(162431C2/132316)_1,1,2020-11-27,Sendusu
SE202001_(162405C2/132466)_90,1,2020-11-27,Sendusu
SE201912_(162422C2/132651)_5,1,2020-11-27,Sendusu
SE201909_(162414C2/132406)_2,1,2020-11-27,Sendusu
SE201910_(162371C2/132696)_17,1,2020-11-27,Sendusu
SE202001_(162405C2/132466)_3,4,2020-11-27,Sendusu
SE202002_(162494C2/132554)_1,3,2020-11-27,Sendusu
SE202003_(163327C2/132636)_1,3,2020-11-27,Sendusu
SE201911_(162350C1/132348)_15,4,2020-11-27,Sendusu
SE202001_(162405C2/132466)_101,4,2020-11-27,Sendusu
SE201902_(163268C1/132386)_1,4,2020-11-27,Sendusu
SE201910_(162882C1/132609)_2,4,2020-11-27,Sendusu
SE201912_(162377C2/132566)_2,2,2020-11-30,Sendusu
SE202005_(163408C2/132361)_1,3,2020-11-30,Sendusu
SE201912_(163338C2/132623)_10,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_2,3,2020-11-30,Sendusu
SE202006_(162490C2/132608)_35,2,2020-11-30,Sendusu
SE201911_(162350C1/132348)_14,2,2020-11-30,Sendusu
SE201912_(162377C2/132566)_9,2,2020-11-30,Sendusu
SE202006_(162490C2/132608)_43,2,2020-11-30,Sendusu
SE202006_(162490C2/132608)_36,3,2020-11-30,Sendusu
SE202005_(162687C2/132549)_5,3,2020-11-30,Sendusu
SE202006_(162662C2/132552)_3,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_10,2,2020-11-30,Sendusu
SE202006_(162490C2/132608)_26,3,2020-11-30,Sendusu
SE202006_(162365C2/132392)_12,3,2020-11-30,Sendusu
SE202002_(162353C2/132316)_35,3,2020-11-30,Sendusu
SE202001_(162405C2/132466)_21,4,2020-11-30,Sendusu
SE202001_(162405C2/132466)_47,3,2020-11-30,Sendusu
SE202001_(162405C2/132466)_20,3,2020-11-30,Sendusu
SE202006_(162365C2/132392)_21,3,2020-11-30,Sendusu
SE202006_(162490C2/132608)_4,2,2020-11-30,Sendusu
SE202001_(162405C2/132466)_40,4,2020-11-30,Sendusu
SE202001_(162419C2/132699)_18,2,2020-11-30,Sendusu
SE201912_(162377C2/132566)_15,4,2020-11-30,Sendusu
SE202006_(162365C2/132392)_1,2,2020-11-30,Sendusu
SE202001_(162405C2/132466)_48,2,2020-11-30,Sendusu
SE202001_(162660C2/132554)_5,3,2020-11-30,Sendusu
SE202001_(162405C2/132466)_54,4,2020-11-30,Sendusu
SE202006_(163274C2/132676)_7,4,2020-11-30,Sendusu
SE202006_(162490C2/132608)_18,2,2020-11-30,Sendusu
SE201912_(162377C2/132566)_52,4,2020-11-30,Sendusu
SE202006_(162365C2/132392)_3,2,2020-11-30,Sendusu
SE202006_(162490C2/132608)_27,4,2020-11-30,Sendusu
SE201908_(162485C2/132696)_12,2,2020-11-30,Sendusu
SE202001_(162405C2/132466)_30,2,2020-11-30,Sendusu
SE201910_(162370C1/132348)_12,2,2020-11-30,Sendusu
SE201912_(162422C2/132651)_18,4,2020-11-30,Sendusu
SE201912_(162377C2/132566)_46,2,2020-11-30,Sendusu
SE202005_(162972C2/132554)_2,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_16,2,2020-11-30,Sendusu
SE202002_(162427C2/132674)_5,3,2020-11-30,Sendusu
SE202002_(162427C2/132674)_9,2,2020-11-30,Sendusu
SE201910_(162370C1/132348)_23,2,2020-11-30,Sendusu
SE201912_(162422C2/132651)_8,4,2020-11-30,Sendusu
SE202006_(163274C2/132676)_4,3,2020-11-30,Sendusu
SE202001_(162405C2/132466)_51,2,2020-11-30,Sendusu
SE202004_(162381C2/132703)_23,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_24,4,2020-11-30,Sendusu
SE202005_(162687C2/132549)_7,2,2020-11-30,Sendusu
SE202002_(162430C2/132434)_6,2,2020-11-30,Sendusu
SE201912_(162377C2/132566)_57,2,2020-11-30,Sendusu
SE202001_(162405C2/132466)_44,2,2020-11-30,Sendusu
SE201912_(162377C2/132566)_24,2,2020-11-30,Sendusu
SE202001_(162405C2/132466)_86,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_12,2,2020-11-30,Sendusu
SE201910_(162373C2/132684)_66,3,2020-11-30,Sendusu
SE202004_(162381C2/132703)_55,2,2020-12-01,Sendusu
SE202004_(162381C2/132703)_26,2,2020-12-01,Sendusu
SE202004_(162381C2/132703)_11,3,2020-12-01,Sendusu
SE202004_(162381C2/132703)_22,4,2020-12-01,Sendusu
SE202004_(162381C2/132703)_8,3,2020-12-01,Sendusu
SE202003_(162642C1/132466)_1,2,2020-12-01,Sendusu
SE201912_(162422C2/132651)_11,2,2020-12-01,Sendusu
SE202001_(162405C2/132466)_13,3,2020-12-01,Sendusu
SE201910_(162373C2/132684)_83,2,2020-12-01,Sendusu
SE202005_(162687C2/132549)_2,2,2020-12-01,Sendusu
SE202004_(162381C2/132703)_15,4,2020-12-01,Sendusu
SE202005_(162972C2/132554)_1,3,2020-12-01,Sendusu
SE202005_(162687C2/132549)_1,3,2020-12-01,Sendusu
SE202003_(163053C2/132674)_2,3,2020-12-01,Sendusu
SE201912_(162377C2/132566)_69,7,2020-12-01,Sendusu
SE202001_(162405C2/132466)_63,1,2020-12-01,Sendusu
SE201911_(162423C1/132696)_6,1,2020-12-01,Sendusu
SE202001_(162660C2/132554)_4,2,2020-12-01,Sendusu
SE202002_(162430C2/132434)_11,3,2020-12-01,Sendusu
SE202004_(162381C2/132703)_14,3,2020-12-01,Sendusu
SE202006_(162662C2/132552)_2,1,2020-12-01,Sendusu
SE202002_(162430C2/132434)_3,3,2020-12-01,Sendusu
SE202004_(162381C2/132703)_1,5,2020-12-01,Sendusu
SE202001_(162405C2/132466)_19,4,2020-12-01,Sendusu
SE202004_(162381C2/132703)_3,4,2020-12-01,Sendusu
SE201911_(162350C1/132348)_8,3,2020-12-01,Sendusu
SE201910_(162448C1/132512)_5,2,2020-12-01,Sendusu
SE202004_(162381C2/132703)_21,4,2020-12-01,Sendusu
SE202001_(162405C2/132466)_23,4,2020-12-01,Sendusu
SE202004_(162381C2/132703)_25,3,2020-12-01,Sendusu
SE202001_(162405C2/132466)_10,2,2020-12-01,Sendusu
SE201910_(162373C2/132684)_6,2,2020-12-01,Sendusu
SE201911_(162350C1/132348)_2,2,2020-12-01,Sendusu
SE202004_(162381C2/132703)_13,3,2020-12-01,Sendusu
SE202004_(162381C2/132703)_57,2,2021-02-08,Sendusu
SE202006_(162381C2/132331)_15,3,2021-02-08,Sendusu
SE202006_(162372C2/132496)_1,2,2021-02-08,Sendusu
SE202006_(162381C2/132331)_19,2,2021-02-08,Sendusu
SE202006_(162579C2/132310)_11,2,2021-02-08,Sendusu
SE202007_(162441C2/132316)_27,4,2021-02-08,Sendusu
SE202007_(162414C2/132537)_80,2,2021-02-08,Sendusu
SE202006_(162381C2/132331)_1,4,2021-02-08,Sendusu
SE202006_(162372C2/132496)_9,3,2021-02-08,Sendusu
SE202007_(162486C2/132494)_2,2,2021-02-08,Sendusu
SE202007_(162441C2/132316)_26,2,2021-02-08,Sendusu
SE202006_(162381C2/132331)_25,3,2021-02-08,Sendusu
SE202007_(162485C2/132668)_27,2,2021-02-08,Sendusu
SE202007_(162441C2/132316)_8,2,2021-02-08,Sendusu
SE202006_(162372C2/132496)_11,2,2021-02-08,Sendusu
SE202001_(162405C2/132466)_63,3,2021-02-08,Sendusu
SE202004_(162381C2/132703)_20,3,2021-02-08,Sendusu
SE202007_(162414C2/132537)_9,4,2021-02-08,Sendusu
SE202006_(162371C2/132412)_5,3,2021-02-08,Sendusu
SE202007_(162866C2/132693)_1,3,2021-02-08,Sendusu
SE202006_(162372C2/132496)_21,3,2021-02-08,Sendusu
SE202007_(162373C2/132316)_9,2,2021-02-08,Sendusu
SE202006_(162379C2/132410)_8,3,2021-02-08,Sendusu
SE201910_(162373C2/132684)_81,2,2021-02-08,Sendusu
SE202005_(162687C2/132549)_6,3,2021-02-08,Sendusu
SE202006_(162365C2/132392)_9,2,2021-02-08,Sendusu
SE202006_(162365C2/132392)_25,3,2021-02-08,Sendusu
SE201912_(162422C2/132651)_1,3,2021-02-08,Sendusu
SE202007_(163063C2/132348)_1,2,2021-02-08,Sendusu
SE202007_(162485C2/132668)_32,3,2021-02-08,Sendusu
SE202007_(162441C2/132316)_9,3,2021-02-08,Sendusu
SE202006_(162381C2/132331)_14,5,2021-02-08,Sendusu
SE202006_(162365C2/132392)_15,3,2021-02-08,Sendusu
SE202006_(162387C1/132494)_2,4,2021-02-08,Sendusu
SE202007_(162373C2/132316)_25,2,2021-02-08,Sendusu
SE202007_(162461C2/132664)_4,2,2021-02-08,Sendusu
SE202007_(162414C2/132537)_30,4,2021-02-08,Sendusu
SE202006_(162490C2/132608)_11,2,2021-02-08,Sendusu
SE202007_(162485C2/132668)_17,3,2021-02-08,Sendusu
SE202007_(162373C2/132316)_1,4,2021-02-08,Sendusu
SE202007_(162461C2/132664)_7,2,2021-02-08,Sendusu
SE202006_(162381C2/132331)_23,3,2021-02-08,Sendusu
SE202007_(162414C2/132537)_83,2,2021-02-08,Sendusu
SE202006_(162490C2/132608)_52,3,2021-02-08,Sendusu
SE202007_(162496C2/132706)_7,2,2021-02-08,Sendusu
SE202007_(162485C2/132668)_20,2,2021-02-08,Sendusu
SE202006_(162579C2/132310)_8,3,2021-02-08,Sendusu
SE202006_(162490C2/132608)_15,3,2021-02-08,Sendusu
SE202006_(162365C2/132392)_16,3,2021-02-08,Sendusu
SE202004_(162381C2/132703)_19,2,2021-02-08,Sendusu
SE202001_(162405C2/132466)_33,2,2021-02-08,Sendusu
SE202006_(162579C2/132310)_3,2,2021-02-08,Sendusu
SE202006_(163256C2/132316)_1,4,2021-02-08,Sendusu
SE202006_(162579C2/132310)_1,3,2021-02-08,Sendusu
SE202006_(162381C2/132331)_18,3,2021-02-08,Sendusu
SE201905_(162431C1/132332)_110,3,2021-02-08,Sendusu
SE202007_(162708C2/132412)_3,3,2021-02-09,Sendusu
SE202007_(162373C2/132316)_7,3,2021-02-09,Sendusu
SE202006_(162579C2/132310)_5,2,2021-02-09,Sendusu
SE202007_(162708C2/132412)_1,3,2021-02-09,Sendusu
SE202006_(162579C2/132310)_10,3,2021-02-09,Sendusu
SE202007_(162373C2/132316)_26,4,2021-02-09,Sendusu
SE201912_(162377C2/132566)_64,5,2021-02-09,Sendusu
SE202007_(162414C2/132537)_74,3,2021-02-09,Sendusu
SE202006_(162372C2/132496)_15,3,2021-02-09,Sendusu
SE202007_(162414C2/132537)_85,3,2021-02-09,Sendusu
SE202006_(162490C2/132608)_25,3,2021-02-09,Sendusu
SE202006_(162381C2/132331)_27,6,2021-02-09,Sendusu
SE202006_(162381C2/132331)_22,4,2021-02-09,Sendusu
SE201910_(162370C1/132348)_14,2,2021-02-09,Sendusu
SE202001_(162405C2/132466)_12,4,2021-02-09,Sendusu
SE202006_(162490C2/132608)_17,5,2021-02-09,Sendusu
SE201910_(162496C2/132696)_3,2,2021-02-09,Sendusu
SE202006_(162365C2/132392)_18,4,2021-02-09,Sendusu
SE202002_(163132C2/132396)_2,3,2021-02-09,Sendusu
SE201908_(162358C1/132647)_6,2,2021-02-09,Sendusu
SE202006_(162379C2/132410)_13,2,2021-02-09,Sendusu
SE202002_(162430C2/132434)_42,3,2021-02-09,Sendusu
SE202006_(162365C2/132392)_14,3,2021-02-09,Sendusu
SE201910_(162373C2/132684)_55,3,2021-02-09,Sendusu
SE202001_(162405C2/132466)_18,3,2021-02-09,Sendusu
SE202006_(162365C2/132392)_10,6,2021-02-09,Sendusu
SE201910_(163244C2/132696)_2,3,2021-02-09,Sendusu
SE202006_(162387C1/132494)_8,2,2021-02-09,Sendusu
SE202006_(162490C2/132608)_41,6,2021-02-09,Sendusu
SE202006_(162490C2/132608)_33,2,2021-02-09,Sendusu
SE202006_(162490C2/132608)_50,3,2021-02-09,Sendusu
SE202007_(162485C2/132668)_11,3,2021-02-09,Sendusu
SE201903_(162357C1/132383)_20,2,2021-02-09,Sendusu
SE201910_(162373C2/132684)_16,5,2021-02-09,Sendusu
SE202007_(162414C2/132537)_15,2,2021-02-09,Sendusu
SE202006_(162490C2/132608)_44,2,2021-02-09,Sendusu
,2,2021-02-09,Sendusu
SE202006_(162490C2/132608)_13,3,2021-02-09,Sendusu
SE202006_(162490C2/132608)_34,2,2021-02-09,Sendusu
SE201910_(162370C1/132348)_4,4,2021-02-09,Sendusu
SE201904_(162485C1/132614)_10,2,2021-02-09,Sendusu
SE202001_(162405C2/132466)_80,4,2021-02-09,Sendusu
SE202002_(162353C2/132316)_5,2,2021-02-09,Sendusu
SE202001_(162405C2/132466)_8,4,2021-02-09,Sendusu
SE201911_(162926C2/132696)_2,4,2021-02-09,Sendusu
SE202001_(162405C2/132466)_43,2,2021-02-09,Sendusu
SE202002_(162353C2/132316)_2,5,2021-02-09,Sendusu
SE202002_(162353C2/132316)_3,2,2021-02-09,Sendusu
SE202001_(162405C2/132466)_63,3,2021-02-09,Sendusu
SE201910_(162373C2/132684)_81,2,2021-02-09,Sendusu
SE202006_(162490C2/132608)_47,3,2021-02-09,Sendusu
SE202007_(162414C2/132537)_46,4,2021-02-09,Sendusu
SE202007_(162441C2/132316)_1,3,2021-02-09,Sendusu
SE202006_(162490C2/132608)_32,2,2021-02-09,Sendusu
SE201910_(162370C1/132348)_25,3,2021-02-09,Sendusu
SE201905_(162431C1/132332)_110,3,2021-02-09,Sendusu
SE202001_(162405C2/132466)_33,2,2021-02-09,Sendusu
SE202001_(162405C2/132466)_39,3,2021-02-09,Sendusu
SE202007_(162414C2/132537)_57,3,2021-02-09,Sendusu
SE201910_(162361C1/132696)_2,3,2021-02-09,Sendusu
SE202007_(162414C2/132537)_61,5,2021-02-09,Sendusu
SE202007_(162414C2/132537)_26,4,2021-02-09,Sendusu
SE202007_(162373C2/132316)_31,4,2021-02-09,Sendusu
SE202006_(162372C2/132496)_20,5,2021-02-09,Sendusu
SE202007_(162373C2/132316)_18,4,2021-02-09,Sendusu
SE202007_(162414C2/132537)_18,2,2021-02-09,Sendusu
SE202007_(162485C2/132668)_8,5,2021-02-09,Sendusu
SE202007_(162414C2/132537)_12,3,2021-02-09,Sendusu
SE201912_(162377C2/132566)_25,4,2021-02-09,Sendusu
SE202007_(162414C2/132537)_88,3,2021-02-09,Sendusu
SE201904_(162377C1/132361)_23,3,2021-02-09,Sendusu
SE202007_(162373C2/132316)_27,2,2021-02-09,Sendusu
SE202007_(162373C2/132316)_15,3,2021-02-09,Sendusu
SE201910_(162441C1/132696)_16,3,2021-02-09,Sendusu
SE202006_(162490C2/132608)_21,4,2021-02-09,Sendusu
SE202007_(162414C2/132537)_50,2,2021-02-09,Sendusu
SE202006_(163107C2/132419)_1,3,2021-02-09,Sendusu
SE202006_(162381C2/132331)_3,2,2021-02-09,Sendusu
SE202006_(162387C1/132494)_17,2,2021-02-09,Sendusu
SE202007_(162441C2/132316)_19,3,2021-02-09,Sendusu
SE202007_(162496C2/132706)_10,4,2021-02-09,Sendusu
SE202007_(162414C2/132537)_49,2,2021-02-09,Sendusu
SE202007_(162414C2/132537)_82,4,2021-02-09,Sendusu
SE202006_(162372C2/132496)_18,3,2021-02-09,Sendusu
SE202007_(162414C2/132537)_78,5,2021-02-09,Sendusu
SE202007_(162441C2/132316)_28,3,2021-02-09,Sendusu
SE202006_(162490C2/132608)_39,2,2021-02-09,Sendusu
SE201910_(162441C1/132696)_5,2,2021-02-09,Sendusu
SE202007_(162414C2/132537)_2,4,2021-02-09,Sendusu
SE202005_(162741C2/132366)_2,4,2021-02-09,Sendusu
SE202001_(162405C2/132466)_9,4,2021-02-09,Sendusu
SE202007_(162414C2/132537)_60,4,2021-02-09,Sendusu
SE202007_(162485C2/132668)_2,2,2021-02-09,Sendusu
SE202007_(162441C2/132316)_13,4,2021-02-10,Sendusu
SE202007_(162414C2/132537)_42,4,2021-02-10,Sendusu
SE202006_(162379C2/132410)_10,3,2021-02-10,Sendusu
SE202006_(162490C2/132608)_31,3,2021-02-10,Sendusu
SE202007_(162414C2/132537)_45,3,2021-02-10,Sendusu
SE202006_(162379C2/132410)_11,4,2021-02-10,Sendusu
SE202001_(162405C2/132466)_13,2,2021-02-10,Sendusu
SE202004_(162381C2/132703)_21,3,2021-02-10,Sendusu
SE202001_(162405C2/132466)_19,5,2021-02-10,Sendusu
SE202001_(162405C2/132466)_40,3,2021-01-14,Sendusu
SE201910_(162441C1/132696)_5,2,2021-02-10,Sendusu
SE201912_(162377C2/132566)_25,4,2021-02-10,Sendusu
SE202001_(162405C2/132466)_9,4,2021-02-10,Sendusu
SE201904_(162377C1/132361)_23,3,2021-02-10,Sendusu
SE201910_(163244C2/132696)_2,3,2021-02-10,Sendusu
,3,2021-02-10,Sendusu
SE202005_(162687C2/132549)_5,4,2021-02-10,Sendusu
SE202007_(162414C2/132537)_58,5,2021-02-10,Sendusu
SE202004_(162381C2/132703)_23,4,2021-02-10,Sendusu
SE202004_(162381C2/132703)_10,2,2021-02-10,Sendusu
SE201912_(163338C2/132623)_3,1,2021-02-10,Sendusu
SE202003_(163053C2/132674)_2,3,2021-02-10,Sendusu
SE202002_(162430C2/132434)_3,3,2021-02-10,Sendusu
SE202004_(162381C2/132703)_2,3,2021-02-10,Sendusu
SE201910_(162373C2/132684)_83,2,2021-02-10,Sendusu
SE201910_(162373C2/132684)_6,3,2021-02-10,Sendusu
SE202001_(162405C2/132466)_10,2,2021-02-10,Sendusu
SE201911_(162350C1/132348)_8,2,2021-02-10,Sendusu
SE201912_(162422C2/132651)_11,4,2021-02-10,Sendusu
SE202004_(162381C2/132703)_1,5,2021-02-10,Sendusu
SE202001_(162660C2/132554)_4,2,2021-02-10,Sendusu
SE202002_(163132C2/132396)_2,3,2021-02-10,Sendusu
SE202001_(162405C2/132466)_8,5,2021-02-09,Sendusu
SE201912_(162377C2/132566)_52,5,2021-02-10,Sendusu
SE201912_(162377C2/132566)_46,2,2021-02-10,Sendusu
SE201912_(162377C2/132566)_47,3,2021-02-10,Sendusu
SE201908_(162485C2/132696)_12,4,2021-02-10,Sendusu
SE202006_(162490C2/132608)_26,4,2021-02-10,Sendusu
SE202004_(162381C2/132703)_14,5,2021-02-10,Sendusu
SE201904_(162485C1/132614)_8,3,2021-02-10,Sendusu
SE201910_(162371C2/132696)_20,2,2021-02-10,Sendusu
SE201910_(162947C2/132400)_2,2,2021-02-10,Sendusu
SE202006_(162490C2/132608)_18,4,2021-02-10,Sendusu
SE201910_(162448C1/132512)_5,2,2021-02-10,Sendusu
SE201910_(162371C2/132696)_21,2,2021-02-10,Sendusu
SE201910_(163157C1/132686)_1,2,2021-02-10,Sendusu
SE202007_(162373C2/132316)_30,4,2021-02-11,Sendusu
SE201907_(162452C1/132533)_2,5,2021-02-11,Sendusu
SE202006_(162579C2/132310)_7,2,2021-02-11,Sendusu
SE202007_(163194C2/132706)_1,1,2021-02-11,Sendusu
SE202007_(162414C2/132537)_75,4,2021-02-11,Sendusu
SE202007_(162414C2/132537)_54,4,2021-02-11,Sendusu
SE202007_(162373C2/132316)_16,3,2021-02-11,Sendusu
SE202006_(162490C2/132608)_29,3,2021-02-11,Sendusu
SE202006_(162371C2/132412)_3,2,2021-02-11,Sendusu
SE202007_(162385C2/132348)_8,3,2021-02-11,Sendusu
SE202007_(162414C2/132537)_69,4,2021-02-11,Sendusu
SE202002_(162427C2/132674)_9,4,2021-02-11,Sendusu
SE201912_(162422C2/132651)_13,2,2021-02-11,Sendusu
SE202006_(162372C2/132496)_5,4,2021-02-11,Sendusu
SE202006_(162372C2/132496)_16,2,2021-02-11,Sendusu
SE202001_(163349C2/132640)_2,3,2021-02-11,Sendusu
SE201911_(162423C1/132696)_9,2,2021-02-11,Sendusu
SE202007_(162414C2/132537)_44,2,2021-02-11,Sendusu
SE202006_(162365C2/132392)_8,3,2021-02-11,Sendusu
SE202007_(162486C2/132494)_3,3,2021-02-11,Sendusu
SE202007_(162373C2/132316)_35,4,2021-02-11,Sendusu
SE202006_(163107C2/132419)_2,5,2021-02-11,Sendusu
SE202006_(163274C2/132676)_7,4,2021-02-11,Sendusu
SE201910_(162370C1/132348)_12,5,2021-02-11,Sendusu
SE202007_(162461C2/132664)_6,4,2021-02-11,Sendusu
SE202007_(162373C2/132316)_33,4,2021-02-11,Sendusu
SE202002_(162427C2/132674)_1,4,2021-02-11,Sendusu
SE202002_(163132C2/132396)_1,3,2021-02-11,Sendusu
SE202001_(162459C2/132466)_4,3,2021-02-11,Sendusu
SE202001_(162405C2/132466)_31,3,2021-02-11,Sendusu
SE202007_(162441C2/132316)_31,3,2021-02-11,Sendusu
SE202007_(163264C2/132696)_1,4,2021-02-11,Sendusu
SE202006_(162579C2/132310)_12,2,2021-02-11,Sendusu
SE202007_(162524C2/132707)_1,4,2021-02-11,Sendusu
SE202007_(162373C2/132316)_24,3,2021-02-11,Sendusu
SE202006_(162490C2/132608)_43,4,2021-02-11,Sendusu
SE201912_(163338C2/132623)_10,3,2021-02-11,Sendusu
SE202002_(162353C2/132316)_35,6,2021-02-11,Sendusu
SE201910_(162373C2/132684)_66,4,2021-02-11,Sendusu
SE201912_(162422C2/132651)_18,4,2021-02-11,Sendusu
SE201911_(163120C2/132348)_5,3,2021-02-11,Sendusu
SE202004_(162381C2/132703)_12,4,2021-02-12,Sendusu
SE202004_(162381C2/132703)_13,2,2021-02-12,Sendusu
SE202006_(162365C2/132392)_21,5,2021-02-12,Sendusu
SE202002_(162353C2/132316)_34,6,2021-02-12,Sendusu
SE201912_(162422C2/132651)_8,5,2021-02-12,Sendusu
SE202005_(162687C2/132549)_1,5,2021-02-12,Sendusu
SE202001_(162405C2/132466)_20,3,2021-02-12,Sendusu
SE202006_(162365C2/132392)_1,4,2021-02-12,Sendusu
SE202004_(162381C2/132703)_25,5,2021-02-12,Sendusu
SE202003_(163327C2/132636)_1,4,2021-02-12,Sendusu
SE202005_(162687C2/132549)_2,3,2021-02-12,Sendusu
SE202001_(162405C2/132466)_48,4,2021-02-12,Sendusu
SE201912_(162377C2/132566)_9,5,2021-02-12,Sendusu
SE202004_(162381C2/132703)_22,5,2021-02-12,Sendusu
SE201902_(163268C1/132386)_1,4,2021-02-12,Sendusu
SE202006_(162662C2/132552)_3,4,2021-02-12,Sendusu
SE202006_(163274C2/132676)_4,4,2021-02-12,Sendusu
SE202001_(162405C2/132466)_23,4,2021-02-12,Sendusu
SE202001_(162405C2/132466)_51,3,2021-02-12,Sendusu
SE202005_(162972C2/132554)_2,4,2021-02-12,Sendusu
