Location,PlantletID,Crossnumber,Mother,Father,Germination_Submission_Date,Germination_Date,Copies,Number_Rooting,Number_Sent_Out,Weaning_2_Plantlets,Number_in_Screenhouse,Number_in_hardening,Number_in_Openfield
Sendusu,SE202001_(162405C2/132466)_9,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-04,11.0,5.0,5.0,1.0,1.0,1.0,1.0
Sendusu,SE202001_(162405C2/132466)_90,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,2.0,,,,,,
Sendusu,SE202001_(162405C2/132466)_91,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,7.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE202001_(162405C2/132466)_92,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,3.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202001_(162405C2/132466)_93,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,11.0,6.0,5.0,4.0,3.0,,
Sendusu,SE202001_(162405C2/132466)_94,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,6.0,4.0,4.0,3.0,3.0,3.0,2.0
Sendusu,SE202001_(162405C2/132466)_95,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,9.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE202001_(162405C2/132466)_96,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,4.0,,,,,,
Sendusu,SE202001_(162405C2/132466)_97,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,3.0,4.0,4.0,4.0,1.0,,
Sendusu,SE202001_(162405C2/132466)_98,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-22,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202001_(162405C2/132466)_99,SE202001_(162405C2/132466),29364S-2,8075-7,2020-05-26 07:38:00,2020-06-30,,,,,,,
Sendusu,SE202001_(162419C2/132699)_1,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-20,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_10,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,7.0,4.0,4.0,,,,
Sendusu,SE202001_(162419C2/132699)_11,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,7.0,5.0,5.0,5.0,,,
Sendusu,SE202001_(162419C2/132699)_14,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_15,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,2.0,4.0,4.0,4.0,4.0,4.0,3.0
Sendusu,SE202001_(162419C2/132699)_16,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,4.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202001_(162419C2/132699)_17,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,4.0,4.0,4.0,,,,
Sendusu,SE202001_(162419C2/132699)_18,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,3.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202001_(162419C2/132699)_19,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_2,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,7.0,3.0,3.0,3.0,3.0,2.0,2.0
Sendusu,SE202001_(162419C2/132699)_20,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_21,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-08-06,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_3,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_4,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,10.0,5.0,4.0,3.0,3.0,,
Sendusu,SE202001_(162419C2/132699)_5,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_6,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,4.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_7,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_8,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,2.0,,,,,,
Sendusu,SE202001_(162419C2/132699)_9,SE202001_(162419C2/132699),25974S-17,10969S-1,2020-07-22 11:30:52,2020-07-28,3.0,4.0,4.0,2.0,,,
Sendusu,SE202001_(162459C2/132466)_1,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-05-25,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202001_(162459C2/132466)_11,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-08-06,3.0,2.0,2.0,2.0,,,
Sendusu,SE202001_(162459C2/132466)_2,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-05-25,3.0,,,,,,
Sendusu,SE202001_(162459C2/132466)_3,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-05-25,7.0,,,,,,
Sendusu,SE202001_(162459C2/132466)_4,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-06-04,4.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202001_(162459C2/132466)_5,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-06-10,2.0,,,,,,
Sendusu,SE202001_(162459C2/132466)_6,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-06-16,,,,,,,
Sendusu,SE202001_(162459C2/132466)_7,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-06-22,5.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE202001_(162459C2/132466)_8,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-07-20,8.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE202001_(162459C2/132466)_9,SE202001_(162459C2/132466),29275S-4,8075-7,2020-05-26 07:36:19,2020-07-20,,,,,,,
Sendusu,SE202001_(162660C2/132554)_1,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-05-25,3.0,,,,,,
Sendusu,SE202001_(162660C2/132554)_2,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-05-25,3.0,,,,,,
Sendusu,SE202001_(162660C2/132554)_3,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-06-04,3.0,,,,,,
Sendusu,SE202001_(162660C2/132554)_4,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-06-10,4.0,2.0,,,,,
Sendusu,SE202001_(162660C2/132554)_5,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-06-10,4.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202001_(162660C2/132554)_6,SE202001_(162660C2/132554),Kabucuragye,7197-2,2020-05-28 13:21:29,2020-06-10,2.0,,,,,,
Sendusu,SE202001_(162666C2/132505)_1,SE202001_(162666C2/132505),ITC1354,SH3217,2020-05-25 13:04:56,2020-05-25,,,,,,,
Sendusu,SE202001_(162684C2/132636)_1,SE202001_(162684C2/132636),IITA-Nakyetengu,9128-3,2020-06-05 09:22:24,2020-06-04,7.0,4.0,4.0,4.0,,,
Sendusu,SE202001_(162801C1/132552)_1,SE202001_(162801C1/132552),IITA-Nakyetengu,7197-2,2020-05-28 13:23:21,2020-05-25,9.0,,,,,,
Sendusu,SE202001_(162801C1/132552)_2,SE202001_(162801C1/132552),IITA-Nakyetengu,7197-2,2020-05-28 13:23:21,2020-05-25,6.0,,,,,,
Sendusu,SE202001_(162801C1/132552)_3,SE202001_(162801C1/132552),IITA-Nakyetengu,7197-2,2020-05-28 13:23:21,2020-06-10,4.0,,,,,,
Sendusu,SE202001_(163051C2/132348)_1,SE202001_(163051C2/132348),Entukura,7197-2,2020-05-25 13:02:34,2020-05-25,12.0,4.0,4.0,4.0,,,
Sendusu,SE202001_(163277C2/132445)_1,SE202001_(163277C2/132445),IITA-Nakyetengu,SH3217,2020-06-17 06:04:50,2020-06-16,8.0,3.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE202001_(163277C2/132445)_2,SE202001_(163277C2/132445),IITA-Nakyetengu,SH3217,2020-06-17 06:04:50,2020-06-16,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202001_(163331C2/132467)_1,SE202001_(163331C2/132467),Nakasabira,7197-2,2020-06-04 10:09:03,2020-06-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Sendusu,SE202001_(163331C2/132467)_2,SE202001_(163331C2/132467),Nakasabira,7197-2,2020-06-04 10:09:03,2020-06-22,8.0,4.0,4.0,4.0,4.0,7.0,2.0
Sendusu,SE202001_(163331C2/132467)_3,SE202001_(163331C2/132467),Nakasabira,7197-2,2020-06-04 10:09:03,2020-06-22,2.0,,,,,,
Sendusu,SE202001_(163331C2/132467)_4,SE202001_(163331C2/132467),Nakasabira,7197-2,2020-06-04 10:09:03,2020-07-20,4.0,4.0,4.0,3.0,3.0,,
Sendusu,SE202001_(163349C2/132640)_1,SE202001_(163349C2/132640),ITC1355,TMB2X5265-1,2020-06-05 09:22:20,2020-06-04,5.0,1.0,1.0,1.0,1.0,,
Sendusu,SE202001_(163349C2/132640)_2,SE202001_(163349C2/132640),ITC1355,TMB2X5265-1,2020-06-05 09:22:20,2020-06-04,4.0,2.0,2.0,,,,
Sendusu,SE202002_(162353C2/132316)_1,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-16,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_10,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,3.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202002_(162353C2/132316)_11,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_12,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_13,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,3.0,4.0,4.0,4.0,3.0,,
Sendusu,SE202002_(162353C2/132316)_14,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_15,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_16,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,6.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE202002_(162353C2/132316)_17,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,,,,,,,
Sendusu,SE202002_(162353C2/132316)_18,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,,,,,,,
Sendusu,SE202002_(162353C2/132316)_19,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-30,,,,,,,
Sendusu,SE202002_(162353C2/132316)_2,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-16,6.0,5.0,5.0,4.0,3.0,,
Sendusu,SE202002_(162353C2/132316)_20,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-30,,,,,,,
Sendusu,SE202002_(162353C2/132316)_21,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-07-20,8.0,4.0,4.0,4.0,4.0,3.0,2.0
Sendusu,SE202002_(162353C2/132316)_22,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-07-20,,,,,,,
Sendusu,SE202002_(162353C2/132316)_23,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-07-21,7.0,4.0,,,,,
Sendusu,SE202002_(162353C2/132316)_24,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-07-20,,,,,,,
Sendusu,SE202002_(162353C2/132316)_29,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-08-06,7.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162353C2/132316)_3,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-16,3.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202002_(162353C2/132316)_32,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-08-06,,,,,,,
Sendusu,SE202002_(162353C2/132316)_33,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-08-06,,,,,,,
Sendusu,SE202002_(162353C2/132316)_34,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-08-10,16.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202002_(162353C2/132316)_35,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-08-10,10.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202002_(162353C2/132316)_4,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162353C2/132316)_5,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,3.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202002_(162353C2/132316)_6,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,4.0,4.0,4.0,3.0,3.0,2.0
Sendusu,SE202002_(162353C2/132316)_7,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,,,,,,,
Sendusu,SE202002_(162353C2/132316)_8,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,11.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202002_(162353C2/132316)_9,SE202002_(162353C2/132316),29275S-1,8075-7,2020-06-17 06:08:19,2020-06-22,2.0,,,,,,
Sendusu,SE202002_(162373C2/132467)_1,SE202002_(162373C2/132467),29364S-2,7197-2,2020-07-22 08:48:38,2020-07-20,4.0,2.0,2.0,,,,
Sendusu,SE202002_(162373C2/132467)_2,SE202002_(162373C2/132467),29364S-2,7197-2,2020-07-22 08:48:38,2020-07-20,9.0,4.0,4.0,4.0,3.0,,
Sendusu,SE202002_(162373C2/132467)_3,SE202002_(162373C2/132467),29364S-2,7197-2,2020-07-22 08:48:38,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162373C2/132467)_4,SE202002_(162373C2/132467),29364S-2,7197-2,2020-07-22 08:48:38,2020-07-20,2.0,4.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202002_(162427C2/132674)_1,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,5.0,4.0,4.0,4.0,,,
Sendusu,SE202002_(162427C2/132674)_2,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,3.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162427C2/132674)_3,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,3.0,2.0,2.0,,,,
Sendusu,SE202002_(162427C2/132674)_4,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,6.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162427C2/132674)_5,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,3.0,4.0,3.0,,,,
Sendusu,SE202002_(162427C2/132674)_6,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,3.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162427C2/132674)_7,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,5.0,4.0,3.0,3.0,5.0,3.0,2.0
Sendusu,SE202002_(162427C2/132674)_8,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,3.0,2.0,2.0,2.0,,,
Sendusu,SE202002_(162427C2/132674)_9,SE202002_(162427C2/132674),29275S-1,7197-2,2020-07-22 08:47:02,2020-07-20,7.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_1,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_10,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,7.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162430C2/132434)_11,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,3.0,3.0,3.0,3.0,,,
Sendusu,SE202002_(162430C2/132434)_12,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,7.0,3.0,3.0,3.0,,,
Sendusu,SE202002_(162430C2/132434)_13,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,7.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162430C2/132434)_14,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,5.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202002_(162430C2/132434)_15,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_16,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Sendusu,SE202002_(162430C2/132434)_17,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,5.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_18,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_19,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,6.0,4.0,3.0,3.0,3.0,3.0,2.0
Sendusu,SE202002_(162430C2/132434)_2,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_20,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_21,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,5.0,3.0,3.0,2.0,2.0,2.0,2.0
Sendusu,SE202002_(162430C2/132434)_22,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_23,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_24,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_25,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_26,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,4.0,4.0,4.0,4.0,3.0,2.0
Sendusu,SE202002_(162430C2/132434)_27,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,3.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202002_(162430C2/132434)_28,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_29,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,4.0,4.0,4.0,4.0,4.0,4.0,2.0
Sendusu,SE202002_(162430C2/132434)_3,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,6.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202002_(162430C2/132434)_30,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,5.0,,,,,,
Sendusu,SE202002_(162430C2/132434)_31,SE202002_(162430C2/132434),29364S-2,7197-2,2020-07-22 08:47:00,2020-07-20,2.0,,,,,,
