Crossnumber,TrialName,FemalePlotName,Mother,Cycle,Father,MalePlotName,First_Pollination_Date,Number_of_Repeats,Bunch_Harvest_Date,Seed_Extraction_Date,Total_Seeds,Good_Seeds,Embryo_Rescue_Date,Number_of_Embryo_Rescued,Number_of_Embryo_Germinating,Germination_Date,Location
NM202008_(190423C1/161460),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot114,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot2,2020-08-07,1.0,2020-11-20,,,,,,,,Arusha
NM202008_(190430C1/161494),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot82,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2020-08-24,,2020-12-21,2021-01-05,1.0,0.0,2021-01-18,0.0,,,Arusha
NM202008_(190451C1/161414),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot202,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot16,2020-08-24,,2020-12-21,2021-01-05,42.0,36.0,2021-01-18,36.0,23,2021-02-08,Arusha
NM202008_(190460C1/161414),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1107,ITC1468-kahuti,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot16,2020-08-24,,2021-02-19,,,,,,,,Arusha
NM202008_(190500C1/161487),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1240,ITC1468-kahuti,1,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot23,2020-08-24,,2021-02-23,,,,,,,,Arusha
NM202008_(191066C1/161522),2018_McharePollination_block4_NM,NM2018_Huti-white_block_4_1036,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-08-13,,2020-11-26,2020-12-17,43.0,19.0,2021-01-18,19.0,6,2021-02-08,Arusha
NM202008_(196868C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM276-3_B3R17C16Plot557,NM276-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-12,2.0,,,,,,,,,Arusha
NM202008_(196870C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-4_B1R25C5Plot169,NM226-4,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-27,1.0,,,,,,,,,Arusha
NM202008_(196883C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-14_B3R13C16Plot553,NM226-14,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-24,,2021-03-08,,,,,,,,Arusha
NM202008_(196893C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-11_B2R7C10Plot331,NM226-11,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-12,4.0,,,,,,,,,Arusha
NM202008_(196901C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-9_B3R11C16Plot551,T.2274-9,1,Huti-white,NM2018_Huti-white_block_7_737,2020-08-19,2.0,2021-03-24,,,,,,,,Arusha
NM202008_(196952C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-8_B3R7C13Plot439,T.2274-12,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-24,2.0,,,,,,,,,Arusha
NM202008_(196957C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-2_B2R1C9Plot289,T.2269-2,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-12,2.0,,,,,,,,,Arusha
NM202008_(196989C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-12_B2R18C8Plot270,T.2274-12,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-24,,2021-03-04,,,,,,,,Arusha
NM202008_(196997C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2269-2_B1R34C2Plot70,T.2269-2,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-14,5.0,,,,,,,,,Arusha
NM202008_(197045C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_T.2273-1_B2R19C11Plot379,T.2273-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-12,4.0,,,,,,,,,Arusha
NM202008_(197072C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-3_B1R14C3Plot86,T.2274-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-21,,,,,,,,,,Arusha
NM202008_(197116C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_NM258-3_B3R30C13Plot462,NM258-3,1,Huti-white,NM2018_Huti-white_block_7_737,2020-08-12,1.0,,,,,,,,,Arusha
NM202008_(197155C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-14_B2R25C11Plot385,NM226-14,1,Huti-white,NM2018_Huti-white_block_7_737,2020-08-28,4.0,2021-03-24,,,,,,,,Arusha
NM202008_(197160C1/164464),2018_MCHARE_HYBRID_NM,2018NMMH_NM276-3_B3R16C16Plot556,NM276-3,1,ITC1460-Ijihu_nkundu,NM2018_IjihuInkundu_block_4_447,2020-08-12,2.0,,,,,,,,,Arusha
NM202008_(197171C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-5_B1R19C5Plot163,NM226-5,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-27,2.0,,,,,,,,,Arusha
NM202008_(197216C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_T.2317-1_B1R19C3Plot91,T.2317-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-14,4.0,,,,,,,,,Arusha
NM202008_(197227C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM185-1_B2R26C10Plot350,NM185-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-26,4.0,2021-02-05,,,,,,,,Arusha
NM202008_(197237C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM185-1_B1R10C5Plot154,NM185-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-14,4.0,,,,,,,,,Arusha
NM202008_(197245C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-1_B2R24C7Plot240,T.2274-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-26,2.0,,,,,,,,,Arusha
NM202008_(197252C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-15_B2R9C11Plot369,NM226-15,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-08-26,2.0,,,,,,,,,Arusha
NM202008_(197267C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_ITC0249-Calcutta4_B2R1C12Plot397,ITC0249-Calcutta 4,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-12,2.0,,,,,,,,,Arusha
NM202008_(197291C1/164464),2018_MCHARE_HYBRID_NM,2018NMMH_NM237-8_B3R15C13Plot447,NM237-8,1,ITC1460-Ijihu_nkundu,NM2018_IjihuInkundu_block_4_447,2020-08-12,4.0,,,,,,,,,Arusha
NM202008_(197298C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2691-6_B2R13C11Plot373,T.2691-6,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-25,4.0,2021-03-04,,,,,,,,Arusha
NM202008_(197336C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2317-1_B3R1C15Plot505,T.2317-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-21,,2021-01-20,,,,,,,,Arusha
NM202008_(197367C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_NM226-16_B2R2C11Plot362,NM226-16,1,Huti-white,NM2018_Huti-white_block_7_737,2020-08-12,1.0,2021-03-19,,,,,,,,Arusha
NM202008_(197375C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-3_B3R17C13Plot449,T.2274-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-20,1.0,2021-03-05,,,,,,,,Arusha
NM202008_(197435C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2203-1_B1R30C3Plot102,T.2203-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-08-14,4.0,2021-01-11,2021-01-15,5.0,3.0,2021-01-20,3.0,,,Arusha
NM202008_(231219C1/161541),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_MuraruWhite_P84R4C1,Muraru White,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-08-19,1.0,2021-02-04,2021-02-16,8.0,6.0,2021-03-15,6.0,3,2021-03-30,Arusha
NM202008_(231294C1/161578),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_MuraruWhite_P91R4C1,Muraru White,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot122,2020-08-19,1.0,2021-02-03,,,,,,,,Arusha
NM202008_(231301C1/161412),2020PollinationBlock_GWASBoders,2020PollinationblockGWASBoders_MuraruMlalu_P10R1C1,Muraru Mlalu,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-08-13,1.0,,,,,,,,,Arusha
NM202008_(231450C1/161412),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P541,Mchare,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-08-11,,2021-01-22,2021-02-09,1.0,1.0,2021-02-16,1.0,,,Arusha
NM202008_(231487C1/161554),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P307,Mchare,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-08-25,1.0,2021-01-06,,,,,,,,Arusha
NM202008_(231495C1/161417),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P530,Mchare,1,ITC1121 Pisang Lilin,Males_ITC1121_Pisang_Lilin_r5c1_plot84,2020-08-07,1.0,,,,,,,,,Arusha
NM202008_(231618C1/161467),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P528,Mchare,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot135,2020-08-11,1.0,,,,,,,,,Arusha
NM202008_(231786C1/161464),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block4R3C4P92,Mchare,1,ITC1121 Pisang Lilin,Males_ITC1121_Pisang_Lilin_r5c1_plot82,2020-08-06,1.0,,,,,,,,,Arusha
NM202008_(231867C1/161461),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C1P126,Mchare,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot17,2020-08-26,,,,,,,,,,Arusha
NM202008_(231910C1/161494),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P296,Mchare,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2020-08-14,,,,,,,,,,Arusha
NM202008_(231931C1/161500),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P596,Mchare,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot5,2020-08-24,,,,,,,,,,Arusha
NM202008_(231954C1/161494),2020NM_Pollination_Block_2b,2020PollinationBlock2b_Mchare_Block6R4C5P179,Mchare,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2020-08-11,2.0,,,,,,,,,Arusha
NM202009_(136300C3/161494),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot57_r3c15,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2020-09-24,4.0,2021-02-19,,,,,,,,Arusha
NM202009_(136300C3/161522),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot57_r3c15,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-09-23,,,,,,,,,,Arusha
NM202009_(136300C3/161554),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot57_r3c15,ITC1468,3,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-09-28,,,,,,,,,,Arusha
NM202009_(136365C3/161439),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot24_r2c19,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot29,2020-09-24,4.0,2021-02-19,,,,,,,,Arusha
NM202009_(136430C3/161560),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot91_r5c7,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot30,2020-09-04,5.0,2021-02-23,,,,,,,,Arusha
NM202009_(136457C3/161582),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot68_r4c17,ITC1468,3,ITC0712 Cv Rose,Males_ITCO712_Cv_Rose_r2c1_plot22,2020-09-08,4.0,2021-01-11,,,,,,,,Arusha
NM202009_(136478C4/161412),2016 NM_Pollination block,16NM_MchareLaini_plot254_r13c2,Mchare Laini,4,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-03,2.0,2021-01-11,2021-02-09,54.0,42.0,2021-02-16,42.0,3,2021-03-02,Arusha
NM202009_(136546C2/161554),2016 NM_Pollination block,16NM_Huti-white_plot106_r6c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-09-08,4.0,,,,,,,,,Arusha
NM202009_(136660C3/161541),2016 NM_Pollination block,16NM_ITC1468-Kahuti_plot66_r4c19,ITC1468,3,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-09-28,4.0,2021-03-01,2021-03-10,7.0,5.0,2021-03-15,5.0,5,2021-03-30,Arusha
NM202009_(152381C2/161406),NM_Mcharepollinationblock2,16NM_Huti-white_plot463r23c1,Huti-white,2,ITC1448 IITA hybrid 2145/1320,Males_ITC1448IITA_hybrid2145_1320_r2c11_plot32,2020-09-14,3.0,,,,,,,,,Arusha
NM202009_(152395C2/161412),NM_Mcharepollinationblock2,16NM_Huti-white_plot378r18c1,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-22,3.0,2021-03-04,2021-03-25,6.0,5.0,2021-04-12,5.0,1,2021-04-28,Arusha
NM202009_(152405C2/161571),NM_Mcharepollinationblock2,16NM_Huti-white_plot211r11c1,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot192,2020-09-30,,2021-03-15,,,,,,,,Arusha
NM202009_(152495C2/161578),NM_Mcharepollinationblock2,16NM_Huti-white_plot189r9c21,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot122,2020-09-08,3.0,2021-02-19,,,,,,,,Arusha
NM202009_(152538C2/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot380r19c2,Huti-white,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-09-15,2.0,2021-01-27,2021-02-09,22.0,16.0,2021-02-16,16.0,6,2021-03-02,Arusha
NM202009_(152607C2/161522),NM_Mcharepollinationblock2,16NM_Huti-white_plot441r21c21,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-09-22,8.0,2020-11-20,2020-11-27,1.0,1.0,2021-01-18,1.0,,,Arusha
NM202009_(152648C2/161406),NM_Mcharepollinationblock2,16NM_Huti-white_plot588r28c1,Huti-white,2,ITC1448 IITA hybrid 2145/1320,Males_ITC1448IITA_hybrid2145_1320_r2c11_plot32,2020-09-14,1.0,2020-10-15,2020-11-09,16.0,,,,,,Arusha
NM202009_(152686C1/161541),NM_Mcharepollinationblock2,16NM_Huti-white_plot255r13c3,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-09-11,,2021-02-09,2021-02-10,23.0,18.0,2021-02-16,18.0,6,2021-03-02,Arusha
NM202009_(152686C2/161412),NM_Mcharepollinationblock2,16NM_Huti-white_plot255r13c3,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-14,,,,,,,,,,Arusha
NM202009_(152695C2/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot462r22c1,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-09-07,2.0,2021-02-09,2021-03-02,4.0,4.0,2021-03-15,4.0,3,2021-03-30,Arusha
NM202009_(152808C2/136677),NM_Mcharepollinationblock2,16NM_Huti-white_plot208r10c3,Huti-white,2,ITC0249 Calcutta 4,16NM_ITC0249-Calcutta4_plot252_r12c1,2020-09-16,3.0,2021-01-22,2021-02-09,13.0,12.0,2021-02-16,12.0,9,2021-03-02,Arusha
NM202009_(152862C2/161522),NM_Mcharepollinationblock2,16NM_Huti-white_plot801r39c3,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-09-29,2.0,2020-12-30,2021-01-22,8.0,4.0,2021-02-16,4.0,4,2021-03-02,Arusha
NM202009_(152919C2/161412),NM_Mcharepollinationblock2,16NM_Huti-white_plot422r21c2,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-22,,2021-01-27,2021-02-09,1.0,1.0,2021-02-16,1.0,1,2021-03-02,Arusha
NM202009_(152984C1/161480),NM_Mcharepollinationblock2,16NM_Huti-white_plot439r21c19,Huti-white,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot124,2020-09-15,9.0,2021-03-15,,,,,,,,Arusha
NM202009_(153012C2/161554),NM_Mcharepollinationblock2,16NM_Huti-white_plot714r34c1,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot1,2020-09-28,3.0,2021-01-27,,,,,,,,Arusha
NM202009_(153088C2/161571),NM_Mcharepollinationblock2,16NM_Huti-white_plot357r17c21,Huti-white,2,SH 3217,Males_SH3217_r10c1_plot192,2020-09-30,2.0,2021-03-15,,,,,,,,Arusha
NM202009_(153101C2/161412),NM_Mcharepollinationblock2,16NM_Huti-white_plot713r34c2,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-29,2.0,2021-02-02,2021-02-15,32.0,30.0,2021-03-15,30.0,17,2021-03-30,Arusha
NM202009_(190227C1/161494),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot46,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot8,2020-09-02,5.0,2021-01-05,2021-01-22,4.0,3.0,2021-02-16,3.0,3,2021-03-02,Arusha
NM202009_(190286C1/161522),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot198,Huti-white,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-09-04,5.0,2021-02-16,2021-03-02,5.0,4.0,2021-03-15,4.0,4,2021-03-30,Arusha
NM202009_(190364C1/161541),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot127,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-09-30,2.0,2021-02-02,2021-03-02,16.0,13.0,2021-03-15,13.0,12,2021-03-30,Arusha
NM202009_(190440C2/161460),2019_NM_Pollination_Block_4b,NM2018_Huti-white_block_4b_plot172,Huti-white,2,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot2,2020-09-17,8.0,2021-02-23,2021-03-10,5.0,5.0,2021-03-15,5.0,4,2021-03-30,Arusha
NM202009_(190500C2/161467),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1240,ITC1468-kahuti,2,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot135,2020-09-14,1.0,2021-02-23,,,,,,,,Arusha
NM202009_(190663C1/161467),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1009,ITC1468-kahuti,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot135,2020-09-14,1.0,2021-02-19,,,,,,,,Arusha
NM202009_(190909C1/161541),2018_McharePollination_block4_NM,NM2018_Huti-white_block_4_1033,Huti-white,1,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot12,2020-09-17,,,,,,,,,,Arusha
NM202009_(190909C2/161412),2018_McharePollination_block4_NM,NM2018_Huti-white_block_4_1033,Huti-white,2,ITC0609 Pahang,Males_ITC0609_Pahang_r1c11_plot18,2020-09-21,4.0,2021-01-20,2021-02-09,5.0,4.0,2021-02-16,4.0,4,2021-03-02,Arusha
NM202009_(190940C1/161578),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1125,ITC1468-kahuti,1,ITC0425 SH-3142,Males_ITCO425_SH3142_r7c1_plot122,2020-09-11,2.0,2021-01-07,,,,,,,,Arusha
NM202009_(191061C1/161406),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1062,ITC1468-kahuti,1,ITC1448 IITA hybrid 2145/1320,Males_ITC1448IITA_hybrid2145_1320_r2c11_plot32,2020-09-14,1.0,2020-12-30,,,,,,,,Arusha
NM202009_(191095C1/161522),2018_Pollination_Block4_NM,NM2018_ITC1468-kahuti_block_4_1053,ITC1468-kahuti,1,ITC0249 Calcutta 4,Males__ITC0249_Calcutta4_r1c1_plot10,2020-09-29,1.0,2021-01-20,2021-02-09,7.0,7.0,2021-02-16,7.0,7,2021-03-02,Arusha
NM202009_(196874C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2273-2_B1R3C3Plot75,T.2273-2,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-11,6.0,2021-03-24,2021-04-09,1.0,1.0,2021-04-12,1.0,,,Arusha
NM202009_(196895C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM259-1_B2R6C7Plot222,NM259-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-14,5.0,,,,,,,,,Arusha
NM202009_(196905C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2151-1_B3R27C13Plot459,T.2151-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-09,1.0,2021-03-05,,,,,,,,Arusha
NM202009_(196916C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2070-1_B1R33C3Plot105,T.2070-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-08,3.0,2021-01-05,,,,,,,,Arusha
NM202009_(196944C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM258-3_B3R28C13Plot460,NM258-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-15,4.0,2021-04-15,,,,,,,,Arusha
NM202009_(196967C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-3_B1R13C3Plot85,T.2274-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-15,,2021-04-09,2021-04-12,1.0,0.0,2021-04-16,0.0,,,Arusha
NM202009_(196970C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.1687-1_B2R29C9Plot317,T.1687-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-02,1.0,2021-01-20,,,,,,,,Arusha
NM202009_(196984C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2327-1_B1R24C2Plot60,T.2327-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-11,2.0,,,,,,,,,Arusha
NM202009_(196999C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-12_B3R6C14Plot474,T.2274-12,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-04,5.0,,,,,,,,,Arusha
NM202009_(197006C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-7_B3R23C14Plot491,T.2274-7,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-16,4.0,,,,,,,,,Arusha
NM202009_(197010C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_MshaleLaini_B1R24C3Plot96,Mshare laini,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-02,3.0,2021-04-15,,,,,,,,Arusha
NM202009_(197017C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2317-1_B2R8C8Plot260,T.2317-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-04,1.0,,,,,,,,,Arusha
NM202009_(197024C1/164452),2018_MCHARE_HYBRID_NM,2018NMMH_T.2317-1_B1R20C3Plot92,T.2317-1,1,ITC1468-kahuti,NM2018_Kahuti_block_5_510,2020-09-08,4.0,,,,,,,,,Arusha
NM202009_(197033C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM276-3_B1R14C4Plot122,NM276-3,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-28,4.0,,,,,,,,,Arusha
NM202009_(197042C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2070-1_B1R32C3Plot104,T.2070-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-02,4.0,,,,,,,,,Arusha
NM202009_(197054C1/164450),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-6_B3R23C15Plot527,T.2274-6,1,ITC1559-Huti_green_bell,NM2018_Hutigreenbell_block_6_631,2020-09-28,3.0,2021-04-15,,,,,,,,Arusha
NM202009_(197066C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2327-1_B2R6C9Plot294,T.2327-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-29,1.0,,,,,,,,,Arusha
NM202009_(197134C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2203-1_B2R36C8Plot288,T.2203-1,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-22,5.0,2021-03-05,2021-03-25,8.0,5.0,2021-04-12,5.0,,,Arusha
NM202009_(197158C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_NM185-1_B2R25C10Plot349,NM185-1,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-14,3.0,2021-01-22,2021-02-05,9.0,4.0,2021-02-16,4.0,2,2021-03-02,Arusha
NM202009_(197194C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_NM275-4_B2R26C7Plot242,NM275-4,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-15,3.0,,,,,,,,,Arusha
NM202009_(197197C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2731-2_B3R33C15Plot537,T.2731-2,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-02,4.0,2021-04-15,,,,,,,,Arusha
NM202009_(197225C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_NM275-4_B3R22C13Plot454,NM275-4,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-29,2.0,,,,,,,,,Arusha
NM202009_(197279C1/164457),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-8_B1R29C5Plot173,T.2274-12,1,Huti-white,NM2018_Huti-white_block_7_737,2020-09-28,4.0,2021-04-29,,,,,,,,Arusha
NM202009_(197286C1/196873),2018_MCHARE_HYBRID_NM,2018NMMH_T.2274-4_B1R10C3Plot82,T.2274-4,1,Mshare laini,2018NMMH_MshaleLaini_B3R16C14Plot484,2020-09-24,,2021-03-08,2021-04-09,60.0,53.0,2021-04-12,53.0,43,2021-04-28,Arusha
